time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,currency_pair
1670630400,110.47,108.81,109.88,17137.5,1880236.32,109.16,direct,,BCH/USD
1670716800,109.48,105.99,109.11,1109735.61,117998012.74,106.33,multiply,BTC,BCH/USD
1670803200,106.74,102.58,106.25,34605.1,3643126.24,106.28,direct,,BCH/USD
1670889600,111.38,103.81,106.28,39022.2,4239659.52,110.26,direct,,BCH/USD
1670976000,111.31,107.55,110.26,26685.41,2925522.19,109.07,direct,,BCH/USD
1671062400,110.07,106.79,109.07,23417.53,2542506.2,107.26,direct,,BCH/USD
1671148800,108.02,98.95,107.26,43405.81,4481667.24,100.14,direct,,BCH/USD
1671235200,103.36,98.85,100.14,44651.49,4528699.22,103.11,direct,,BCH/USD
1671321600,103.57,101.4,103.11,21018.32,2153137.35,101.94,direct,,BCH/USD
1671408000,103.0,97.78,101.94,39965.31,4022564.89,98.5,direct,,BCH/USD
1671494400,102.39,98.34,98.5,25375.77,2554406.93,101.69,direct,,BCH/USD
1671580800,102.28,99.84,101.69,19513.53,1967524.63,100.35,direct,,BCH/USD
1671667200,101.5,99.43,100.35,18632.14,1871942.24,101.46,direct,,BCH/USD
1671753600,102.87,101.19,101.46,25162.04,2564272.76,101.91,direct,,BCH/USD
1671840000,102.71,101.58,101.91,16438.19,1678803.04,101.77,direct,,BCH/USD
1671926400,101.98,99.75,101.77,17188.79,1730191.71,101.38,direct,,BCH/USD
1672012800,103.49,100.92,101.38,20055.36,2050678.73,103.39,direct,,BCH/USD
1672099200,103.7,101.06,103.39,22712.81,2325193.6,101.66,direct,,BCH/USD
1672185600,102.5,98.74,101.66,40273.63,4046276.11,99.1,direct,,BCH/USD
1672272000,100.21,97.28,99.1,33488.75,3315867.54,98.48,direct,,BCH/USD
1672358400,98.48,95.27,98.48,38527.93,3723439.69,96.62,direct,,BCH/USD
1672444800,98.32,96.38,96.62,25990.19,2530414.18,97.0,direct,,BCH/USD
1672531200,97.57,96.1,97.0,15752.59,1522428.28,96.79,direct,,BCH/USD
1672617600,100.31,95.34,96.79,33882.75,3309526.32,99.2,direct,,BCH/USD
1672704000,100.33,98.73,99.2,25880.5,2577108.45,99.61,direct,,BCH/USD
1672790400,102.52,99.5,99.61,43783.73,4439683.12,101.55,direct,,BCH/USD
1672876800,103.47,100.62,101.55,38252.22,3909159.82,101.15,direct,,BCH/USD
1672963200,101.96,98.14,101.15,37069.21,3711156.31,101.75,direct,,BCH/USD
1673049600,102.16,101.28,101.75,21206.4,2156792.77,101.52,direct,,BCH/USD
1673136000,103.84,100.83,101.52,23137.54,2366827.13,103.69,direct,,BCH/USD
1673222400,107.82,103.62,103.69,51006.6,5420499.05,106.91,direct,,BCH/USD
1673308800,109.12,105.61,106.91,32183.59,3462932.55,107.42,direct,,BCH/USD
1673395200,110.06,105.52,107.42,39583.48,4251339.52,109.85,direct,,BCH/USD
1673481600,125.19,107.97,109.85,146512.58,17046411.29,119.66,direct,,BCH/USD
1673568000,127.5,117.86,119.66,91103.14,11145308.03,124.54,direct,,BCH/USD
1673654400,131.23,120.28,124.54,86362.63,10917099.86,125.82,direct,,BCH/USD
1673740800,127.23,121.55,125.82,50508.64,6286901.03,124.89,direct,,BCH/USD
1673827200,127.5,119.77,124.89,70406.55,8686274.95,124.12,direct,,BCH/USD
1673913600,125.65,121.96,124.12,44201.43,5466873.81,122.77,direct,,BCH/USD
1674000000,127.29,116.42,122.77,64425.02,7871758.53,118.83,direct,,BCH/USD
1674086400,122.36,118.64,118.83,24962.95,3021643.98,121.71,direct,,BCH/USD
1674172800,128.16,120.43,121.71,29489.72,3633039.25,128.07,direct,,BCH/USD
1674259200,134.04,125.39,128.07,51224.18,6631932.73,127.96,direct,,BCH/USD
1674345600,132.62,127.24,127.96,26946.87,3492711.44,128.68,direct,,BCH/USD
1674432000,138.37,128.53,128.68,41775.12,5599423.53,133.25,direct,,BCH/USD
1674518400,137.08,125.87,133.25,39399.92,5233641.56,128.19,direct,,BCH/USD
1674604800,134.83,125.38,128.19,32685.56,4256049.64,131.8,direct,,BCH/USD
1674691200,134.95,129.72,131.8,33813.91,4476459.01,133.87,direct,,BCH/USD
1674777600,136.24,132.05,133.87,31593.53,4251495.25,135.12,direct,,BCH/USD
1674864000,135.79,131.57,135.12,17084.39,2279931.08,132.72,direct,,BCH/USD
1674950400,138.47,131.99,132.72,36208.17,4939372.54,136.62,direct,,BCH/USD
1675036800,136.65,127.72,136.62,47379.85,6246800.03,131.18,direct,,BCH/USD
1675123200,136.36,130.8,131.18,33999.59,4546780.06,133.21,direct,,BCH/USD
1675209600,136.86,129.87,133.21,36336.19,4832775.7,136.17,direct,,BCH/USD
1675296000,143.46,135.81,136.17,46361.39,6453802.69,136.73,direct,,BCH/USD
1675382400,139.57,136.31,136.73,28755.17,3972966.53,137.95,direct,,BCH/USD
1675468800,140.11,136.2,137.95,21309.51,2942262.7,138.05,direct,,BCH/USD
1675555200,138.29,132.84,138.05,23638.12,3202005.59,134.48,direct,,BCH/USD
1675641600,135.03,130.38,134.48,19778.69,2633493.51,131.62,direct,,BCH/USD
1675728000,137.33,131.39,131.62,37196.19,4987112.41,136.02,direct,,BCH/USD
1675814400,136.8,129.85,136.02,24357.11,3239872.28,131.64,direct,,BCH/USD
1675900800,132.53,122.39,131.64,101366.77,12998205.09,126.74,direct,,BCH/USD
1675987200,131.37,124.01,126.74,63817.46,8172191.5,124.46,direct,,BCH/USD
1676073600,126.68,123.2,124.46,21451.82,2666044.43,124.75,direct,,BCH/USD
1676160000,126.57,121.43,124.75,32022.95,3990667.49,122.86,direct,,BCH/USD
1676246400,124.71,119.88,122.86,59759.77,7310515.64,123.83,direct,,BCH/USD
1676332800,127.13,122.89,123.83,31617.95,3956260.94,126.77,direct,,BCH/USD
1676419200,135.2,125.08,126.77,50171.18,6504946.32,134.84,direct,,BCH/USD
1676505600,135.83,127.71,134.84,44982.37,6001340.55,127.95,direct,,BCH/USD
1676592000,134.52,127.59,127.95,29752.85,3903711.32,133.4,direct,,BCH/USD
1676678400,138.64,133.31,133.4,32024.91,4340336.59,136.3,direct,,BCH/USD
1676764800,141.01,134.74,136.3,36376.74,4996281.92,136.15,direct,,BCH/USD
1676851200,148.88,133.52,136.15,80974.96,11622881.85,145.16,direct,,BCH/USD
1676937600,153.92,142.71,145.16,141446.03,21090116.8,145.3,direct,,BCH/USD
1677024000,145.62,136.98,145.3,58543.34,8239466.35,141.92,direct,,BCH/USD
1677110400,143.77,137.48,141.92,42776.25,6012894.17,138.73,direct,,BCH/USD
1677196800,139.6,130.45,138.73,42976.24,5777312.78,132.8,direct,,BCH/USD
1677283200,135.58,129.73,132.82,36655.49,4874089.36,133.16,direct,,BCH/USD
1677369600,137.46,132.23,133.16,23031.69,3107276.27,136.28,direct,,BCH/USD
1677456000,138.15,133.33,136.28,39201.77,5319077.09,135.1,direct,,BCH/USD
1677542400,135.23,130.59,135.1,38547.26,5141111.3,131.97,direct,,BCH/USD
1677628800,135.82,131.61,131.97,31698.65,4240839.45,134.24,direct,,BCH/USD
1677715200,134.75,129.83,134.24,24697.15,3261279.34,131.84,direct,,BCH/USD
1677801600,131.86,120.17,131.84,52319.45,6558127.03,126.36,direct,,BCH/USD
1677888000,127.14,122.69,126.36,16503.12,2071538.18,124.45,direct,,BCH/USD
1677974400,126.33,123.26,124.45,21180.62,2647733.98,124.03,direct,,BCH/USD
1678060800,124.95,122.23,124.03,21597.97,2669827.43,124.24,direct,,BCH/USD
1678147200,125.89,120.13,124.24,27328.76,3362904.73,122.21,direct,,BCH/USD
1678233600,122.64,114.64,122.21,37246.88,4445922.84,116.61,direct,,BCH/USD
1678320000,118.31,106.54,116.61,54249.92,6171161.23,110.23,direct,,BCH/USD
1678406400,112.3,105.34,110.23,57707.47,6302963.45,111.97,direct,,BCH/USD
1678492800,116.68,108.34,111.97,57788.19,6506479.87,114.32,direct,,BCH/USD
1678579200,121.66,112.95,114.32,41069.99,4791847.7,121.16,direct,,BCH/USD
1678665600,128.71,119.91,121.16,80139.43,9946530.87,127.09,direct,,BCH/USD
1678752000,136.56,126.08,127.09,77175.12,10132347.83,131.6,direct,,BCH/USD
1678838400,134.29,122.33,131.6,36175.21,4643708.49,123.61,direct,,BCH/USD
1678924800,127.22,122.65,123.61,36342.04,4550491.73,126.11,direct,,BCH/USD
1679011200,135.92,125.17,126.11,39762.21,5199437.0,135.65,direct,,BCH/USD
1679097600,138.18,130.75,135.65,33726.68,4545455.6,131.38,direct,,BCH/USD
1679184000,137.39,131.38,131.38,25822.56,3490680.15,136.17,direct,,BCH/USD
1679270400,139.7,130.07,136.17,45791.24,6164190.92,130.65,direct,,BCH/USD
1679356800,134.96,126.1,130.65,43255.67,5689183.98,134.41,direct,,BCH/USD
1679443200,134.6,123.33,134.41,63070.55,8204573.66,126.28,direct,,BCH/USD
1679529600,131.34,124.78,126.28,38161.68,4892006.35,128.93,direct,,BCH/USD
1679616000,132.0,121.79,128.93,41126.59,5188050.26,123.93,direct,,BCH/USD
1679702400,127.7,123.36,123.93,29953.66,3754567.94,125.24,direct,,BCH/USD
1679788800,127.23,123.67,125.24,21866.74,2734428.56,124.88,direct,,BCH/USD
1679875200,125.02,116.92,124.88,41388.11,5025569.75,120.46,direct,,BCH/USD
1679961600,122.31,119.14,120.46,36647.87,4421598.53,120.95,direct,,BCH/USD
1680048000,124.74,120.54,120.95,39380.81,4853616.44,123.35,direct,,BCH/USD
1680134400,125.31,119.07,123.35,39439.74,4816097.58,121.12,direct,,BCH/USD
1680220800,124.66,120.32,121.12,30446.36,3737830.5,123.95,direct,,BCH/USD
1680307200,127.55,123.52,123.95,26119.25,3272208.34,126.16,direct,,BCH/USD
1680393600,126.55,121.38,126.16,19844.82,2455300.59,123.02,direct,,BCH/USD
1680480000,129.55,119.9,123.02,59569.74,7526976.98,127.79,direct,,BCH/USD
1680566400,128.38,125.94,127.79,32765.25,4166170.62,127.05,direct,,BCH/USD
1680652800,129.97,125.26,127.05,29722.1,3802287.75,127.34,direct,,BCH/USD
1680739200,127.67,124.95,127.34,19465.36,2457335.83,126.11,direct,,BCH/USD
1680825600,126.6,123.32,126.11,16235.95,2025480.59,124.68,direct,,BCH/USD
1680912000,125.24,123.01,124.68,8725.11,1083639.48,123.88,direct,,BCH/USD
1680998400,126.42,123.53,123.88,14699.12,1832702.15,125.53,direct,,BCH/USD
1681084800,128.71,124.12,125.53,23751.15,2993126.94,128.07,direct,,BCH/USD
1681171200,130.69,127.52,128.07,31877.71,4113392.16,129.26,direct,,BCH/USD
1681257600,129.93,125.69,129.26,37707.79,4812700.43,128.8,direct,,BCH/USD
1681344000,131.85,128.0,128.8,23463.5,3058391.53,131.14,direct,,BCH/USD
1681430400,134.34,129.04,131.14,32591.54,4316771.07,132.3,direct,,BCH/USD
1681516800,133.73,130.82,132.3,23079.82,3048938.21,132.7,direct,,BCH/USD
1681603200,136.12,131.06,132.7,28291.01,3795661.07,134.48,direct,,BCH/USD
1681689600,134.63,130.37,134.48,23815.93,3148656.66,131.6,direct,,BCH/USD
1681776000,134.23,130.49,131.6,21221.64,2816456.3,133.63,direct,,BCH/USD
1681862400,133.94,122.98,133.63,49290.4,6296268.32,125.02,direct,,BCH/USD
1681948800,126.74,121.45,125.02,27998.63,3473330.33,123.17,direct,,BCH/USD
1682035200,124.94,118.36,123.17,32341.19,3954462.35,119.92,direct,,BCH/USD
1682121600,122.85,119.19,119.92,13066.27,1586297.35,122.04,direct,,BCH/USD
1682208000,122.83,118.2,122.04,17561.91,2114600.62,119.88,direct,,BCH/USD
1682294400,121.58,118.67,119.88,21649.39,2599079.1,119.16,direct,,BCH/USD
1682380800,120.37,116.75,119.16,23869.9,2819911.66,120.29,direct,,BCH/USD
1682467200,123.34,112.14,120.29,45835.1,5427442.13,117.65,direct,,BCH/USD
1682553600,120.31,116.4,117.65,29393.99,3465316.26,117.14,direct,,BCH/USD
1682640000,120.18,115.72,117.14,26940.96,3171555.94,118.09,direct,,BCH/USD
1682726400,120.25,117.77,118.09,13585.43,1618732.28,119.86,direct,,BCH/USD
1682812800,121.05,117.62,119.86,16803.75,2005249.72,117.73,direct,,BCH/USD
1682899200,118.44,115.2,117.73,20836.77,2429529.59,117.08,direct,,BCH/USD
1682985600,119.7,116.48,117.08,20402.44,2415302.83,119.27,direct,,BCH/USD
1683072000,120.78,116.07,119.27,29184.48,3451434.57,120.09,direct,,BCH/USD
1683158400,120.16,116.6,120.09,20343.83,2403562.24,117.46,direct,,BCH/USD
1683244800,121.0,117.25,117.46,29218.91,3476446.6,120.22,direct,,BCH/USD
1683331200,120.7,115.51,120.22,20507.75,2412671.1,117.19,direct,,BCH/USD
1683417600,117.85,116.01,117.19,10122.61,1185642.6,116.28,direct,,BCH/USD
1683504000,117.0,107.56,116.28,35823.1,4016515.17,111.38,direct,,BCH/USD
1683590400,123.81,110.45,111.38,81540.05,9750908.72,122.18,direct,,BCH/USD
1683676800,123.46,112.32,122.18,76049.65,8973772.35,115.92,direct,,BCH/USD
1683763200,115.92,110.48,115.92,37993.08,4300061.2,113.4,direct,,BCH/USD
1683849600,115.61,112.34,113.4,39798.76,4539390.94,114.88,direct,,BCH/USD
1683936000,114.98,112.62,114.88,12888.72,1466423.2,113.04,direct,,BCH/USD
1684022400,116.05,112.95,113.04,16684.82,1910161.79,115.27,direct,,BCH/USD
1684108800,120.85,114.4,115.27,50175.68,5919352.86,116.08,direct,,BCH/USD
1684195200,117.59,114.08,116.08,29885.07,3467615.25,116.75,direct,,BCH/USD
1684281600,118.54,115.44,116.75,34753.77,4073496.84,117.98,direct,,BCH/USD
1684368000,118.06,112.9,117.98,29727.55,3438316.05,115.31,direct,,BCH/USD
1684454400,116.14,114.57,115.31,16199.68,1869665.4,115.58,direct,,BCH/USD
1684540800,117.01,114.62,115.58,14753.72,1711873.25,116.64,direct,,BCH/USD
1684627200,117.12,113.92,116.64,15166.17,1749661.68,114.74,direct,,BCH/USD
1684713600,115.23,113.04,114.74,21024.79,2402103.61,114.69,direct,,BCH/USD
1684800000,117.3,114.69,114.69,26031.44,3019467.68,115.72,direct,,BCH/USD
1684886400,115.81,111.06,115.72,30624.75,3447039.43,112.04,direct,,BCH/USD
1684972800,112.34,109.38,112.04,24973.62,2779481.41,111.94,direct,,BCH/USD
1685059200,113.82,111.54,111.94,18389.12,2075055.35,113.25,direct,,BCH/USD
1685145600,114.15,112.27,113.25,9258.1,1048186.7,113.92,direct,,BCH/USD
1685232000,116.82,113.82,113.92,12271.91,1408749.83,116.48,direct,,BCH/USD
1685318400,117.29,114.75,116.48,27322.3,3169859.39,114.94,direct,,BCH/USD
1685404800,115.76,113.98,114.94,21291.99,2444138.22,113.98,direct,,BCH/USD
1685491200,114.33,112.18,113.98,26393.13,2979401.27,113.31,direct,,BCH/USD
1685577600,113.56,111.63,113.31,18886.24,2131718.18,113.39,direct,,BCH/USD
1685664000,115.32,112.85,113.39,17902.78,2049095.8,114.83,direct,,BCH/USD
1685750400,115.29,114.28,114.83,10136.19,1163944.21,115.0,direct,,BCH/USD
1685836800,116.92,114.24,115.0,16501.04,1917683.35,115.67,direct,,BCH/USD
1685923200,115.67,107.08,115.67,48774.56,5389800.99,108.81,direct,,BCH/USD
1686009600,114.88,107.62,108.81,31987.67,3543684.39,114.86,direct,,BCH/USD
1686096000,116.8,110.14,114.86,30843.85,3480058.61,111.2,direct,,BCH/USD
1686182400,112.43,110.34,111.2,13559.01,1513273.8,111.83,direct,,BCH/USD
1686268800,112.0,109.63,111.83,23958.07,2654026.07,110.81,direct,,BCH/USD
1686355200,110.99,91.16,110.81,406327.38,40772738.8,103.59,direct,,BCH/USD
1686441600,103.72,101.71,103.59,21474.89,2204295.68,102.85,direct,,BCH/USD
1686528000,104.31,100.54,102.85,30037.13,3067002.3,102.79,direct,,BCH/USD
1686614400,106.75,102.23,102.79,26842.99,2814344.27,105.37,direct,,BCH/USD
1686700800,106.31,100.67,105.37,33360.8,3441786.09,101.77,direct,,BCH/USD
1686787200,104.98,101.69,101.77,34807.84,3598594.75,104.75,direct,,BCH/USD
1686873600,109.27,102.73,104.75,32535.26,3450944.03,108.05,direct,,BCH/USD
1686960000,108.46,106.17,108.05,16448.64,1761694.39,106.67,direct,,BCH/USD
1687046400,108.72,105.75,106.67,25314.16,2717399.59,106.96,direct,,BCH/USD
1687132800,107.27,104.83,106.96,16700.4,1773636.43,106.84,direct,,BCH/USD
1687219200,110.56,105.17,106.84,38995.92,4201256.4,110.02,direct,,BCH/USD
1687305600,139.82,109.76,110.02,274958.08,35832487.19,135.76,direct,,BCH/USD
1687392000,148.23,129.75,135.76,183528.62,25146444.05,133.62,direct,,BCH/USD
1687478400,191.85,133.61,133.62,510509.56,84626237.45,182.43,direct,,BCH/USD
1687564800,220.23,179.68,182.43,452638.09,86937508.2,212.57,direct,,BCH/USD
1687651200,218.54,186.35,212.57,370958.52,74455477.88,194.32,direct,,BCH/USD
1687737600,233.01,187.52,194.32,361006.13,76274718.47,223.69,direct,,BCH/USD
1687824000,238.64,216.59,223.69,242823.71,55063791.87,230.07,direct,,BCH/USD
1687910400,242.77,220.23,230.07,190556.36,43715266.63,225.17,direct,,BCH/USD
1687996800,254.4,223.79,225.17,210127.48,50165552.51,253.3,direct,,BCH/USD
1688083200,329.13,252.29,253.3,560535.62,166246625.92,304.23,direct,,BCH/USD
1688169600,310.11,280.44,304.23,181198.17,53011565.83,291.28,direct,,BCH/USD
1688256000,308.35,268.3,291.28,197136.09,57044739.97,299.09,direct,,BCH/USD
1688342400,302.51,280.04,299.09,138587.61,40215900.9,291.97,direct,,BCH/USD
1688428800,293.14,271.28,291.97,100098.55,28047481.06,272.37,direct,,BCH/USD
1688515200,279.19,248.54,272.37,197796.64,52086878.29,272.07,direct,,BCH/USD
1688601600,303.37,268.1,272.07,280185.39,80230225.01,274.95,direct,,BCH/USD
1688688000,289.06,272.44,274.95,121140.35,34068077.44,278.53,direct,,BCH/USD
1688774400,283.08,261.93,278.53,65773.36,17791007.49,272.02,direct,,BCH/USD
1688860800,279.13,262.23,272.02,56918.33,15373947.38,265.64,direct,,BCH/USD
1688947200,287.59,258.6,265.64,128090.57,34989207.71,274.85,direct,,BCH/USD
1689033600,277.47,270.3,274.85,44592.11,12217743.53,274.02,direct,,BCH/USD
1689120000,294.69,272.81,274.02,118643.0,33533106.55,282.2,direct,,BCH/USD
1689206400,292.15,269.28,282.2,141739.47,39884168.65,274.23,direct,,BCH/USD
1689292800,278.14,254.65,274.23,106957.49,28732320.62,264.45,direct,,BCH/USD
1689379200,264.45,245.89,264.45,53793.66,13599954.04,253.49,direct,,BCH/USD
1689465600,261.24,247.68,253.49,59631.22,15251505.47,250.02,direct,,BCH/USD
1689552000,254.63,235.67,250.02,73314.35,17832941.43,242.17,direct,,BCH/USD
1689638400,247.97,231.72,242.17,71968.85,17296576.39,243.77,direct,,BCH/USD
1689724800,252.02,241.21,243.77,45978.85,11338000.54,244.03,direct,,BCH/USD
1689811200,255.14,240.35,244.03,55155.07,13591428.49,244.16,direct,,BCH/USD
1689897600,248.2,241.56,244.16,31778.0,7785846.55,246.13,direct,,BCH/USD
1689984000,247.83,237.44,246.13,24650.2,6005552.65,239.57,direct,,BCH/USD
1690070400,255.44,238.63,239.57,43642.72,10809980.36,249.5,direct,,BCH/USD
1690156800,253.81,235.85,249.5,50876.61,12361016.86,238.49,direct,,BCH/USD
1690243200,239.36,232.11,238.49,36951.81,8727658.47,237.06,direct,,BCH/USD
1690329600,244.67,233.73,237.06,55085.12,13204910.74,242.05,direct,,BCH/USD
1690416000,249.51,240.71,242.05,55313.83,13546763.32,245.23,direct,,BCH/USD
1690502400,245.46,240.8,245.23,30119.51,7306402.9,240.97,direct,,BCH/USD
1690588800,242.49,238.38,240.97,25740.53,6188872.1,241.94,direct,,BCH/USD
1690675200,264.34,241.14,241.94,69027.11,17249734.7,252.99,direct,,BCH/USD
1690761600,259.39,243.08,252.99,82041.05,20705830.52,247.93,direct,,BCH/USD
1690848000,248.78,238.61,247.93,47963.81,11653163.57,244.91,direct,,BCH/USD
1690934400,246.67,221.23,244.91,55335.91,12978623.31,229.06,direct,,BCH/USD
1691020800,231.5,223.11,229.06,36043.42,8219068.25,225.1,direct,,BCH/USD
1691107200,229.64,220.92,225.1,38947.08,8796198.29,227.32,direct,,BCH/USD
1691193600,228.63,223.02,227.32,29965.88,6754307.1,226.57,direct,,BCH/USD
1691280000,228.29,221.36,226.57,20576.05,4618279.65,222.7,direct,,BCH/USD
1691366400,244.62,217.79,222.7,104052.01,24363761.84,237.51,direct,,BCH/USD
1691452800,249.21,234.52,237.51,79319.33,19049949.02,238.53,direct,,BCH/USD
1691539200,239.7,233.66,238.53,33039.46,7816367.8,238.6,direct,,BCH/USD
1691625600,240.28,230.29,238.6,32123.21,7531962.78,231.77,direct,,BCH/USD
1691712000,232.76,227.06,231.77,22627.82,5182645.78,228.82,direct,,BCH/USD
1691798400,230.79,227.32,228.82,11066.64,2531920.43,228.49,direct,,BCH/USD
1691884800,230.87,224.96,228.49,21266.56,4854175.74,228.27,direct,,BCH/USD
1691971200,230.93,225.4,228.27,23417.56,5359831.36,229.87,direct,,BCH/USD
1692057600,236.98,225.72,229.87,47957.03,11108021.37,228.54,direct,,BCH/USD
1692144000,231.0,202.1,228.54,55863.01,12026390.0,207.85,direct,,BCH/USD
1692230400,211.05,166.48,207.85,98271.42,19017214.17,184.07,direct,,BCH/USD
1692316800,191.21,178.62,184.07,69665.21,12901293.31,187.34,direct,,BCH/USD
1692403200,191.84,184.45,187.34,23374.66,4395003.78,187.19,direct,,BCH/USD
1692489600,190.75,186.62,187.19,16371.45,3082920.76,188.85,direct,,BCH/USD
1692576000,199.09,180.85,188.85,34986.65,6581881.99,185.74,direct,,BCH/USD
1692662400,188.07,177.1,185.74,25964.39,4777511.06,184.87,direct,,BCH/USD
1692748800,196.45,184.66,184.87,31549.1,6028859.9,193.75,direct,,BCH/USD
1692835200,194.98,188.71,193.75,20938.73,4014398.66,194.07,direct,,BCH/USD
1692921600,194.44,188.28,194.07,18404.45,3515748.79,191.98,direct,,BCH/USD
1693008000,192.19,188.77,191.98,7826.08,1488616.19,190.05,direct,,BCH/USD
1693094400,201.44,189.93,190.05,17924.92,3510525.6,197.73,direct,,BCH/USD
1693180800,197.9,187.49,197.73,30157.69,5783029.35,190.47,direct,,BCH/USD
1693267200,228.29,188.81,190.47,99327.99,21109176.07,225.16,direct,,BCH/USD
1693353600,225.63,211.57,225.16,43553.02,9472816.54,215.99,direct,,BCH/USD
1693440000,222.68,203.03,215.99,56063.75,11998932.02,207.55,direct,,BCH/USD
1693526400,210.9,197.74,207.55,32757.67,6675792.81,199.63,direct,,BCH/USD
1693612800,201.68,190.92,199.63,31052.98,6148402.68,195.03,direct,,BCH/USD
1693699200,198.11,191.31,195.03,16364.35,3190113.45,196.16,direct,,BCH/USD
1693785600,199.11,189.88,196.16,27619.97,5359317.86,193.69,direct,,BCH/USD
1693872000,194.96,189.33,193.69,17766.74,3412534.62,192.01,direct,,BCH/USD
1693958400,195.62,189.66,192.01,21265.94,4092948.06,193.01,direct,,BCH/USD
1694044800,194.35,189.91,193.01,16130.74,3094868.39,193.6,direct,,BCH/USD
1694131200,197.01,190.72,193.6,25101.33,4862352.89,193.17,direct,,BCH/USD
1694217600,196.34,190.95,193.17,13715.23,2648555.61,193.06,direct,,BCH/USD
1694304000,193.07,183.97,193.06,27277.98,5162367.77,190.24,direct,,BCH/USD
1694390400,191.66,180.52,190.24,28850.68,5366051.37,184.18,direct,,BCH/USD
1694476800,210.26,184.03,184.18,76771.89,15345015.37,198.38,direct,,BCH/USD
1694563200,206.22,195.81,198.38,55501.12,11132184.44,199.55,direct,,BCH/USD
1694649600,210.52,198.66,199.55,43645.43,8964488.46,207.93,direct,,BCH/USD
1694736000,225.2,206.14,207.93,62439.45,13456585.04,217.14,direct,,BCH/USD
1694822400,223.59,212.9,217.14,41286.06,8994486.19,214.81,direct,,BCH/USD
1694908800,214.82,205.37,214.81,32104.54,6764971.28,210.04,direct,,BCH/USD
1694995200,225.44,207.61,210.04,65690.69,14287164.63,217.42,direct,,BCH/USD
1695081600,222.39,214.73,217.42,31652.5,6921856.75,218.85,direct,,BCH/USD
1695168000,220.97,211.7,218.85,39389.5,8496219.48,215.46,direct,,BCH/USD
1695254400,215.82,205.92,215.46,30845.91,6485453.53,208.55,direct,,BCH/USD
1695340800,210.06,204.35,208.55,26600.17,5524739.9,207.8,direct,,BCH/USD
1695427200,209.61,206.65,207.8,12129.7,2523855.53,208.21,direct,,BCH/USD
1695513600,209.97,203.11,208.21,13383.05,2776187.46,204.75,direct,,BCH/USD
1695600000,213.53,202.07,204.75,21834.99,4548073.28,210.29,direct,,BCH/USD
1695686400,215.49,209.63,210.29,27266.17,5807819.38,214.55,direct,,BCH/USD
1695772800,236.5,213.29,214.55,93145.2,21109937.44,229.13,direct,,BCH/USD
1695859200,245.23,227.82,229.13,98611.47,23370051.48,238.73,direct,,BCH/USD
1695945600,241.1,229.09,238.73,52060.67,12215767.85,235.0,direct,,BCH/USD
1696032000,239.23,232.06,235.0,23777.29,5601997.58,234.0,direct,,BCH/USD
1696118400,244.92,232.92,234.0,56149.2,13432196.67,242.24,direct,,BCH/USD
1696204800,255.73,240.55,242.24,114354.54,28431735.61,246.46,direct,,BCH/USD
1696291200,251.43,227.69,246.46,54753.55,13048553.79,230.38,direct,,BCH/USD
1696377600,234.16,223.99,230.38,33466.38,7662120.79,233.19,direct,,BCH/USD
1696464000,234.85,225.41,233.19,26204.69,6042560.12,230.97,direct,,BCH/USD
1696550400,234.0,226.16,230.97,21713.74,5009714.81,230.92,direct,,BCH/USD
1696636800,236.35,228.57,230.92,13724.73,3184283.53,230.36,direct,,BCH/USD
1696723200,233.12,226.77,230.36,11519.83,2643755.19,228.09,direct,,BCH/USD
1696809600,229.15,211.51,228.09,32759.15,7165162.27,218.58,direct,,BCH/USD
1696896000,220.42,210.28,218.58,27116.59,5806745.05,212.27,direct,,BCH/USD
1696982400,216.96,206.75,212.27,24927.11,5300340.63,214.1,direct,,BCH/USD
1697068800,217.25,208.43,214.1,24478.63,5210541.57,214.06,direct,,BCH/USD
1697155200,218.95,211.78,214.06,22959.05,4939094.21,217.29,direct,,BCH/USD
1697241600,218.32,214.27,217.29,10337.88,2236362.23,214.51,direct,,BCH/USD
1697328000,216.79,212.77,214.51,11397.44,2445307.18,215.24,direct,,BCH/USD
1697414400,249.16,214.89,215.24,89653.16,20758824.95,230.95,direct,,BCH/USD
1697500800,232.51,224.15,230.95,25585.47,5830710.66,226.48,direct,,BCH/USD
1697587200,232.94,224.8,226.48,27885.69,6387749.82,226.88,direct,,BCH/USD
1697673600,235.13,225.12,226.88,25776.84,5900450.42,227.41,direct,,BCH/USD
1697760000,249.76,226.33,227.41,61855.31,14885264.13,240.57,direct,,BCH/USD
1697846400,246.51,237.95,240.57,31087.67,7545596.21,244.13,direct,,BCH/USD
1697932800,254.65,237.4,244.13,40271.36,9868169.82,243.58,direct,,BCH/USD
1698019200,270.32,240.67,243.58,85892.82,21469222.75,261.97,direct,,BCH/USD
1698105600,269.76,245.95,261.97,66595.81,17162671.84,251.87,direct,,BCH/USD
1698192000,259.77,248.34,251.87,42169.3,10734396.08,254.27,direct,,BCH/USD
1698278400,256.73,240.81,254.27,42795.76,10642750.48,247.34,direct,,BCH/USD
1698364800,247.6,233.64,247.34,35147.68,8474939.84,239.26,direct,,BCH/USD
1698451200,247.77,239.03,239.26,21531.29,5268740.07,244.92,direct,,BCH/USD
1698537600,249.48,242.4,244.92,17738.55,4368737.1,246.03,direct,,BCH/USD
